,combined_id,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
201,24220.epa.graduate_professional_degree,4862.0,5622.0,5831.0,6164.0,5517.0,6605.0,5333.0,5485.0,6778.0,5584.0,8162.0,5346.0
202,24220.epa.some_college_and_associates_degree,20119.0,18931.0,21860.0,21907.0,21143.0,20031.0,22836.0,23331.0,21592.0,22100.0,23050.0,24922.0
203,24220.epa.housing_units,44166.0,44183.0,44818.0,44389.0,43782.0,44518.0,44872.0,46034.0,46960.0,47373.0,48088.0,48421.0
204,24220.epa.occupied_housing_units,39293.0,38699.0,40036.0,39993.0,39271.0,40954.0,40982.0,41882.0,42166.0,41827.0,42613.0,43081.0
205,24220.epa.median_structure_age,46.0,47.0,45.0,46.0,44.0,44.0,43.0,44.0,42.0,42.0,42.0,43.0
206,24220.epa.dwellings_under_4_units,30844.0,31717.0,29068.0,31477.0,30678.0,31162.0,30531.0,31066.0,30551.0,30598.0,30057.0,32002.0
207,24220.epa.dwellings_5_to_19_units,4985.0,3852.0,7091.0,4747.0,4173.0,3317.0,5126.0,4739.0,5684.0,5562.0,5765.0,4655.0
208,24220.epa.dwellings_20_to_49_units,3972.0,3664.0,4396.0,3584.0,4392.0,5441.0,4085.0,5796.0,6027.0,6336.0,6559.0,5895.0
209,24220.epa.dwellings_50_or_more_units,1597.0,1858.0,2136.0,2396.0,2282.0,2770.0,3111.0,2195.0,2601.0,2650.0,3437.0,4046.0
210,24220.epa.walked_to_work,1837.0,1732.0,,2556.0,2264.0,1661.0,2606.0,2103.0,2148.0,1381.0,2142.0,2593.0
211,24220.epa.commuters_by_public_transportation,424.0,1168.0,,733.0,314.0,277.0,374.0,,741.0,364.0,379.0,
212,24220.epa.commuters_by_car_truck_van,46375.0,46432.0,,45225.0,46868.0,47494.0,47491.0,47893.0,50770.0,49707.0,47179.0,47273.0
213,24220.epa.commute_under_10_mins,,,,,,,,,,,,
214,24220.epa.commute_10_29_mins,27498.0,27247.0,27258.0,26248.0,27519.0,27014.0,29250.0,28828.0,28084.0,28770.0,26808.0,29104.0
215,24220.epa.commute_30_59_mins,,,,,,,,,,,,
216,24220.epa.commute_over_60_mins,,,,,,,,,,,,
217,24220.epa.income_per_capita,22211.0,26229.0,23248.0,24542.0,25110.0,26038.0,27549.0,27245.0,31571.0,27226.0,29727.0,29719.0
218,24220.epa.gini_index,0.443,0.48,0.453,0.442,0.454,0.4789,0.4679,0.4812,0.4829,0.4557,0.478,0.453
219,24220.epa.poverty,16524.0,14713.0,12684.0,13288.0,13771.0,16629.0,14555.0,18057.0,13662.0,16049.0,14975.0,13229.0
220,24220.epa.rent_over_50_percent,4140.0,4168.0,3882.0,3972.0,3560.0,4163.0,5449.0,5524.0,3875.0,4441.0,4857.0,4457.0
221,24220.epa.rent_25_to_50_percent,4707.0,5237.0,6714.0,5093.0,4242.0,5778.0,5064.0,5294.0,6744.0,6066.0,5680.0,6231.0
222,24220.epa.rent_under_25_percent,3560.0,3020.0,4467.0,4864.0,4561.0,3877.0,4066.0,3335.0,5563.0,4190.0,6299.0,5033.0
223,24220.epa.median_rent,523.0,522.0,552.0,567.0,576.0,608.0,639.0,643.0,733.0,672.0,655.0,749.0
224,12700.epa.total_pop,222175.0,221049.0,221151.0,215937.0,215769.0,215423.0,214990.0,214914.0,214333.0,214276.0,213444.0,213413.0
225,12700.epa.median_age,46.5,46.3,49.4,49.9,50.7,50.9,51.5,51.8,52.4,53.1,53.4,53.8
226,12700.epa.nonfamily_households,36170.0,34790.0,37187.0,36148.0,37120.0,33026.0,35264.0,38783.0,37916.0,34659.0,36397.0,32631.0
227,12700.epa.family_households,61390.0,58237.0,62717.0,57428.0,57449.0,56740.0,59215.0,56914.0,59535.0,57923.0,55751.0,54040.0
228,12700.epa.high_school_including_ged,43142.0,42100.0,40372.0,42585.0,42277.0,39739.0,44584.0,37929.0,41449.0,42874.0,39042.0,40015.0
229,12700.epa.graduate_professional_degree,25526.0,26772.0,26381.0,26530.0,26398.0,28000.0,26771.0,31904.0,27367.0,29534.0,32491.0,31911.0
230,12700.epa.some_college_and_associates_degree,46039.0,49036.0,50898.0,49266.0,50498.0,47914.0,50797.0,47972.0,50794.0,43873.0,44049.0,47823.0
231,12700.epa.housing_units,155524.0,156141.0,155684.0,160313.0,161015.0,160544.0,160975.0,161721.0,162116.0,162486.0,163520.0,164329.0
232,12700.epa.occupied_housing_units,97560.0,93027.0,99904.0,93576.0,94569.0,89766.0,94479.0,95697.0,97451.0,92582.0,92148.0,86671.0
233,12700.epa.median_structure_age,43.0,43.0,43.0,44.0,44.0,44.0,43.0,44.0,45.0,42.0,43.0,42.0
234,12700.epa.dwellings_under_4_units,144391.0,145444.0,141994.0,147641.0,148863.0,148259.0,146746.0,150163.0,149479.0,152088.0,152360.0,153080.0
235,12700.epa.dwellings_5_to_19_units,6717.0,5993.0,8638.0,8106.0,7779.0,6262.0,8136.0,6337.0,8438.0,5267.0,5516.0,7119.0
236,12700.epa.dwellings_20_to_49_units,2365.0,1854.0,2108.0,1413.0,1417.0,2917.0,3130.0,2737.0,1731.0,2529.0,2509.0,1958.0
237,12700.epa.dwellings_50_or_more_units,1676.0,1618.0,1915.0,1537.0,1976.0,2099.0,1966.0,1623.0,2012.0,2138.0,1959.0,1324.0
238,12700.epa.walked_to_work,2532.0,2860.0,3419.0,2888.0,1898.0,2083.0,2870.0,3501.0,1609.0,2688.0,2328.0,3170.0
239,12700.epa.commuters_by_public_transportation,1816.0,758.0,,1504.0,,1066.0,1663.0,1266.0,1580.0,1504.0,871.0,1278.0
240,12700.epa.commuters_by_car_truck_van,96155.0,94825.0,92051.0,85005.0,90153.0,86889.0,88631.0,90070.0,90284.0,87272.0,91831.0,90384.0
241,12700.epa.commute_under_10_mins,,,,,,,,,,,,
242,12700.epa.commute_10_29_mins,57640.0,52647.0,49656.0,48984.0,50696.0,50055.0,54180.0,52042.0,52608.0,53611.0,55688.0,51258.0
243,12700.epa.commute_30_59_mins,,,,,,,,,,,,
244,12700.epa.commute_over_60_mins,,,,,,,,,,,,
245,12700.epa.income_per_capita,33488.0,34481.0,34923.0,33435.0,33848.0,35066.0,36160.0,40188.0,39675.0,40874.0,41708.0,40790.0
246,12700.epa.gini_index,0.422,0.457,0.447,0.469,0.4553,0.4628,0.4557,0.4653,0.4593,0.4678,0.4478,0.4533
247,12700.epa.poverty,12589.0,16372.0,15680.0,23860.0,19538.0,21947.0,19313.0,16349.0,13955.0,13717.0,14351.0,15926.0
248,12700.epa.rent_over_50_percent,4562.0,3206.0,4592.0,5542.0,6783.0,4677.0,4934.0,4481.0,4829.0,5105.0,5385.0,4087.0
249,12700.epa.rent_25_to_50_percent,7395.0,7062.0,6412.0,7945.0,8666.0,5646.0,8774.0,7378.0,8235.0,6609.0,6278.0,6016.0
250,12700.epa.rent_under_25_percent,3771.0,3379.0,3517.0,3194.0,2265.0,2355.0,4263.0,4095.0,3368.0,3989.0,4108.0,2850.0
251,12700.epa.median_rent,908.0,894.0,884.0,979.0,996.0,909.0,951.0,955.0,1016.0,1165.0,1149.0,1112.0
252,19340.epa.total_pop,378163.0,378879.0,380588.0,382382.0,379592.0,381928.0,383257.0,382382.0,384584.0,383352.0,382298.0,380106.0
253,19340.epa.median_age,38.0,38.4,38.4,39.4,39.6,39.4,39.6,39.6,39.7,39.1,39.8,39.9
254,19340.epa.nonfamily_households,52879.0,57342.0,53940.0,53253.0,58953.0,56699.0,54208.0,57540.0,56545.0,53576.0,56616.0,58016.0
255,19340.epa.family_households,98725.0,98069.0,101561.0,101636.0,95200.0,99027.0,99358.0,96062.0,99208.0,99699.0,94668.0,95849.0
256,19340.epa.high_school_including_ged,81699.0,76762.0,79945.0,80980.0,80437.0,78890.0,82554.0,81926.0,83715.0,82078.0,80181.0,78778.0
257,19340.epa.graduate_professional_degree,21782.0,19641.0,19835.0,23400.0,20420.0,22937.0,22362.0,25731.0,24976.0,23653.0,25865.0,23665.0
258,19340.epa.some_college_and_associates_degree,77194.0,86199.0,86326.0,86574.0,86749.0,92565.0,82367.0,88844.0,86141.0,88706.0,87145.0,85919.0
259,19340.epa.housing_units,165455.0,166158.0,167776.0,167257.0,167219.0,167695.0,167406.0,167892.0,168737.0,169136.0,169990.0,170244.0
260,19340.epa.occupied_housing_units,151604.0,155411.0,155501.0,154889.0,154153.0,155726.0,153566.0,153602.0,155753.0,153275.0,151284.0,153865.0
261,19340.epa.median_structure_age,56.0,57.0,59.0,58.0,59.0,57.0,55.0,54.0,54.0,54.0,55.0,53.0
262,19340.epa.dwellings_under_4_units,138834.0,138931.0,139978.0,139639.0,137334.0,139295.0,138580.0,136704.0,141936.0,139945.0,141430.0,144579.0
263,19340.epa.dwellings_5_to_19_units,14223.0,14172.0,15574.0,14464.0,15877.0,13426.0,14808.0,14694.0,13319.0,14948.0,15450.0,10702.0
264,19340.epa.dwellings_20_to_49_units,4120.0,3924.0,3555.0,3669.0,5064.0,5426.0,3215.0,3658.0,4305.0,3955.0,4974.0,4359.0
265,19340.epa.dwellings_50_or_more_units,3529.0,3897.0,4256.0,4625.0,5136.0,4498.0,6148.0,7498.0,5565.0,5681.0,4437.0,5260.0
266,19340.epa.walked_to_work,4417.0,4423.0,3654.0,3671.0,2961.0,3593.0,3527.0,4075.0,3564.0,3421.0,3057.0,2432.0
267,19340.epa.commuters_by_public_transportation,1193.0,992.0,1071.0,1600.0,1866.0,1349.0,1572.0,1702.0,2480.0,1815.0,1096.0,942.0
268,19340.epa.commuters_by_car_truck_van,167581.0,179331.0,170266.0,164112.0,164064.0,166031.0,168476.0,165896.0,165839.0,164231.0,167788.0,171610.0
269,19340.epa.commute_under_10_mins,,,,55376.0,54469.0,56806.0,,56237.0,53672.0,,57725.0,
270,19340.epa.commute_10_29_mins,104747.0,118263.0,110183.0,108839.0,108321.0,108346.0,109309.0,108701.0,109585.0,106555.0,107330.0,109799.0
271,19340.epa.commute_30_59_mins,,,,31029.0,33923.0,34955.0,,33621.0,36283.0,,35807.0,
272,19340.epa.commute_over_60_mins,,,,10724.0,11132.0,10864.0,,12114.0,9702.0,,9176.0,
273,19340.epa.income_per_capita,24011.0,26357.0,26346.0,25597.0,25514.0,27638.0,27639.0,26968.0,28492.0,28496.0,29996.0,31084.0
274,19340.epa.gini_index,0.423,0.433,0.438,0.448,0.4328,0.4361,0.4484,0.4301,0.4301,0.4386,0.4438,0.4504
275,19340.epa.poverty,41980.0,41101.0,39778.0,49743.0,46928.0,43774.0,54024.0,50185.0,44553.0,54333.0,43354.0,48972.0
276,19340.epa.rent_over_50_percent,8914.0,8105.0,7761.0,8235.0,10485.0,10428.0,9828.0,8984.0,9048.0,9113.0,9608.0,8929.0
277,19340.epa.rent_25_to_50_percent,12944.0,13662.0,13570.0,16329.0,14915.0,13543.0,15020.0,15293.0,15034.0,16409.0,14015.0,14827.0
278,19340.epa.rent_under_25_percent,12207.0,13632.0,14789.0,10441.0,11371.0,14037.0,14616.0,14740.0,13032.0,12513.0,13004.0,13526.0
279,19340.epa.median_rent,465.0,504.0,492.0,510.0,537.0,555.0,555.0,575.0,607.0,609.0,633.0,632.0
280,26980.epa.total_pop,147038.0,149437.0,152263.0,152918.0,154893.0,158231.0,161170.0,164357.0,166498.0,168828.0,171491.0,173401.0
281,26980.epa.median_age,30.6,30.4,29.5,31.1,30.5,30.8,30.5,31.7,31.3,30.7,31.0,31.4
282,26980.epa.nonfamily_households,25021.0,25204.0,28503.0,27796.0,28092.0,27169.0,29481.0,26999.0,26970.0,27408.0,31435.0,29669.0
283,26980.epa.family_households,33999.0,32488.0,32262.0,34087.0,35117.0,37371.0,35083.0,37410.0,37213.0,37935.0,36387.0,40017.0
284,26980.epa.high_school_including_ged,18545.0,17529.0,20107.0,19484.0,19363.0,17842.0,17783.0,19528.0,23509.0,20370.0,18594.0,17473.0
285,26980.epa.graduate_professional_degree,18117.0,18290.0,15851.0,18184.0,19356.0,21559.0,23185.0,20761.0,18885.0,23328.0,24304.0,26004.0
286,26980.epa.some_college_and_associates_degree,24530.0,25416.0,23077.0,24476.0,25592.0,26041.0,27104.0,26618.0,27048.0,25260.0,26337.0,30192.0
287,26980.epa.housing_units,63598.0,63749.0,65176.0,65625.0,66159.0,66625.0,67176.0,68318.0,69367.0,71417.0,73603.0,74788.0
288,26980.epa.occupied_housing_units,59020.0,57692.0,60765.0,61883.0,63209.0,64540.0,64564.0,64409.0,64183.0,65343.0,67822.0,69686.0
289,26980.epa.median_structure_age,41.0,39.0,38.0,40.0,37.0,37.0,36.0,35.0,38.0,36.0,31.0,33.0
290,26980.epa.dwellings_under_4_units,44299.0,44745.0,45151.0,45191.0,44868.0,47207.0,46005.0,49296.0,48538.0,50311.0,51397.0,50585.0
291,26980.epa.dwellings_5_to_19_units,11693.0,11047.0,11976.0,13014.0,12257.0,10977.0,13830.0,9634.0,11644.0,13004.0,14554.0,12759.0
292,26980.epa.dwellings_20_to_49_units,3483.0,3507.0,3350.0,3117.0,3066.0,4546.0,3620.0,3204.0,3234.0,3793.0,3661.0,4641.0
293,26980.epa.dwellings_50_or_more_units,1211.0,1427.0,524.0,872.0,1214.0,946.0,944.0,2082.0,2040.0,1661.0,1534.0,2608.0
294,26980.epa.walked_to_work,5787.0,7869.0,6704.0,6790.0,6285.0,8421.0,9765.0,6648.0,6661.0,8979.0,8185.0,6467.0
295,26980.epa.commuters_by_public_transportation,3471.0,4797.0,3957.0,4448.0,5049.0,4638.0,6098.0,3795.0,6083.0,4583.0,3035.0,4092.0
296,26980.epa.commuters_by_car_truck_van,64889.0,64098.0,68184.0,63295.0,67958.0,68509.0,64813.0,67756.0,73010.0,69691.0,76731.0,75468.0
297,26980.epa.commute_under_10_mins,,26193.0,30735.0,,,27849.0,27059.0,,,24572.0,,
298,26980.epa.commute_10_29_mins,46574.0,49424.0,49765.0,48811.0,52085.0,51283.0,51024.0,51309.0,58350.0,54966.0,54012.0,53724.0
299,26980.epa.commute_30_59_mins,,15470.0,14832.0,,,18682.0,19037.0,,,18115.0,,
300,26980.epa.commute_over_60_mins,,4418.0,3390.0,,,4004.0,4234.0,,,4250.0,,
301,26980.epa.income_per_capita,26478.0,27775.0,26572.0,27202.0,27717.0,28903.0,29430.0,34448.0,29990.0,29811.0,31774.0,36342.0
302,26980.epa.gini_index,0.444,0.45,0.468,0.473,0.4564,0.4558,0.4607,0.5174,0.4828,0.4708,0.4496,0.4942
303,26980.epa.poverty,20434.0,21378.0,24611.0,23454.0,27533.0,22596.0,23856.0,24923.0,30756.0,28182.0,25587.0,26087.0
304,26980.epa.rent_over_50_percent,6162.0,5850.0,8099.0,9302.0,7253.0,7419.0,8588.0,8138.0,8524.0,9026.0,7673.0,8532.0
305,26980.epa.rent_25_to_50_percent,6921.0,7139.0,6841.0,7170.0,7391.0,7851.0,9030.0,6441.0,7439.0,7726.0,7974.0,7850.0
306,26980.epa.rent_under_25_percent,4862.0,4325.0,4403.0,4945.0,5271.0,6201.0,5768.0,5228.0,5183.0,5044.0,5960.0,7198.0
307,26980.epa.median_rent,588.0,616.0,621.0,682.0,684.0,683.0,705.0,787.0,734.0,754.0,818.0,836.0
308,18500.epa.total_pop,96874.0,96573.0,96552.0,98930.0,99033.0,99063.0,98650.0,98394.0,97631.0,96940.0,96281.0,95796.0
309,18500.epa.median_age,39.4,39.1,41.5,41.4,41.8,42.1,42.3,42.1,42.2,42.3,43.1,42.9
310,18500.epa.nonfamily_households,13265.0,12384.0,13962.0,16109.0,15051.0,15353.0,14578.0,15935.0,14287.0,13024.0,13518.0,15167.0
311,18500.epa.family_households,25393.0,25996.0,27285.0,24943.0,26792.0,26244.0,26663.0,25111.0,25230.0,25434.0,24864.0,25411.0
312,18500.epa.high_school_including_ged,25277.0,25169.0,23110.0,22998.0,25787.0,25767.0,25609.0,26422.0,25353.0,24601.0,25920.0,25462.0
313,18500.epa.graduate_professional_degree,6589.0,6013.0,6385.0,6819.0,6026.0,6360.0,7020.0,7650.0,7502.0,7398.0,7445.0,8644.0
314,18500.epa.some_college_and_associates_degree,19728.0,21007.0,20130.0,22112.0,22196.0,20890.0,22133.0,19271.0,19286.0,20770.0,20685.0,19585.0
315,18500.epa.housing_units,46838.0,46807.0,47090.0,48861.0,49078.0,48955.0,48626.0,48839.0,48774.0,48703.0,49497.0,49684.0
316,18500.epa.occupied_housing_units,38658.0,38380.0,41247.0,41052.0,41843.0,41597.0,41241.0,41046.0,39517.0,38458.0,38382.0,40578.0
317,18500.epa.median_structure_age,63.0,61.0,62.0,62.0,59.0,56.0,59.0,60.0,55.0,58.0,58.0,54.0
318,18500.epa.dwellings_under_4_units,37812.0,37273.0,37216.0,40302.0,37540.0,39043.0,38511.0,37992.0,37899.0,39171.0,39667.0,38768.0
319,18500.epa.dwellings_5_to_19_units,1424.0,2211.0,1611.0,1515.0,2690.0,1918.0,1762.0,2053.0,2030.0,1792.0,1184.0,1862.0
320,18500.epa.dwellings_20_to_49_units,493.0,262.0,175.0,366.0,541.0,491.0,439.0,365.0,569.0,182.0,707.0,864.0
321,18500.epa.dwellings_50_or_more_units,913.0,725.0,1042.0,793.0,713.0,668.0,782.0,647.0,954.0,430.0,631.0,838.0
322,18500.epa.walked_to_work,1620.0,2351.0,982.0,,1532.0,,1722.0,1523.0,1953.0,2580.0,1241.0,972.0
323,18500.epa.commuters_by_public_transportation,194.0,,585.0,,284.0,,,194.0,,204.0,,6.0
324,18500.epa.commuters_by_car_truck_van,38582.0,38302.0,36568.0,,38354.0,,38824.0,38734.0,36266.0,38554.0,38481.0,39059.0
325,18500.epa.commute_under_10_mins,,,,,,,,,,,,
326,18500.epa.commute_10_29_mins,20519.0,21446.0,18588.0,19911.0,18569.0,20393.0,21113.0,19708.0,20364.0,22248.0,19243.0,19778.0
327,18500.epa.commute_30_59_mins,,,,,,,,,,,,
328,18500.epa.commute_over_60_mins,,,,,,,,,,,,
329,18500.epa.income_per_capita,21541.0,23422.0,22558.0,24435.0,23238.0,24502.0,26121.0,24756.0,27080.0,28395.0,27347.0,29880.0
330,18500.epa.gini_index,0.437,0.444,0.417,0.436,0.4238,0.4216,0.4531,0.4372,0.4774,0.4569,0.433,0.4422
331,18500.epa.poverty,14742.0,12627.0,14668.0,13247.0,18568.0,15401.0,15163.0,16386.0,14800.0,11689.0,11691.0,11625.0
332,18500.epa.rent_over_50_percent,1977.0,2455.0,3092.0,2362.0,2984.0,2162.0,2379.0,2795.0,2318.0,1304.0,1508.0,1576.0
333,18500.epa.rent_25_to_50_percent,4130.0,3553.0,3274.0,3479.0,3487.0,3402.0,3505.0,3774.0,3763.0,4496.0,3007.0,3224.0
334,18500.epa.rent_under_25_percent,2315.0,2463.0,3103.0,4019.0,4216.0,3902.0,2960.0,3971.0,3310.0,2952.0,2374.0,3740.0
335,18500.epa.median_rent,430.0,441.0,465.0,460.0,490.0,484.0,517.0,551.0,519.0,570.0,568.0,537.0
336,42340.epa.total_pop,329329.0,334353.0,343092.0,348689.0,355576.0,361941.0,366047.0,372708.0,379199.0,384024.0,387543.0,389494.0
337,42340.epa.median_age,34.2,34.2,34.0,34.5,34.6,34.3,34.8,34.9,34.8,35.7,35.6,36.1
338,42340.epa.nonfamily_households,43917.0,43286.0,41324.0,48441.0,46298.0,47303.0,45046.0,48382.0,47172.0,49396.0,49245.0,52615.0
339,42340.epa.family_households,82394.0,84521.0,86602.0,82076.0,83410.0,85565.0,87214.0,87326.0,91612.0,93685.0,92950.0,90294.0
340,42340.epa.high_school_including_ged,68054.0,62818.0,69097.0,64612.0,68021.0,66384.0,62568.0,67360.0,65127.0,63892.0,69705.0,72249.0
341,42340.epa.graduate_professional_degree,19966.0,20103.0,20090.0,21592.0,20740.0,25176.0,29228.0,28259.0,26284.0,27811.0,31328.0,33728.0
342,42340.epa.some_college_and_associates_degree,55738.0,64117.0,66486.0,66364.0,66764.0,71233.0,73327.0,73746.0,83109.0,83207.0,81093.0,83971.0
343,42340.epa.housing_units,144047.0,148081.0,150070.0,151355.0,152568.0,152992.0,153278.0,156071.0,157523.0,159994.0,161124.0,163292.0
344,42340.epa.occupied_housing_units,126311.0,127807.0,127926.0,130517.0,129708.0,132868.0,132260.0,135708.0,138784.0,143081.0,142195.0,142909.0
345,42340.epa.median_structure_age,37.0,36.0,36.0,33.0,34.0,35.0,34.0,34.0,31.0,32.0,32.0,30.0
346,42340.epa.dwellings_under_4_units,113097.0,117144.0,114115.0,114048.0,117910.0,116075.0,117844.0,122213.0,121472.0,123060.0,126771.0,126659.0
347,42340.epa.dwellings_5_to_19_units,11318.0,15568.0,18647.0,19011.0,13786.0,16779.0,16003.0,15652.0,14647.0,16012.0,13961.0,16991.0
348,42340.epa.dwellings_20_to_49_units,2096.0,2235.0,2894.0,3376.0,2697.0,4427.0,3429.0,3356.0,5968.0,4612.0,4975.0,3244.0
349,42340.epa.dwellings_50_or_more_units,3192.0,2466.0,2313.0,2659.0,4857.0,3307.0,3140.0,3679.0,3102.0,4604.0,4330.0,3971.0
350,42340.epa.walked_to_work,2534.0,2764.0,1956.0,3510.0,2690.0,4390.0,3943.0,3602.0,3364.0,5225.0,4355.0,4335.0
351,42340.epa.commuters_by_public_transportation,2737.0,3412.0,2725.0,2299.0,3153.0,2548.0,3197.0,3362.0,5144.0,4016.0,3105.0,2234.0
352,42340.epa.commuters_by_car_truck_van,136179.0,142577.0,134290.0,139856.0,142734.0,146792.0,145895.0,152996.0,156713.0,161347.0,164528.0,172873.0
353,42340.epa.commute_under_10_mins,,25905.0,,,,,31303.0,38416.0,37327.0,36869.0,34053.0,35980.0
354,42340.epa.commute_10_29_mins,85008.0,91273.0,88122.0,91294.0,91458.0,92759.0,88766.0,89551.0,96835.0,90226.0,97825.0,98949.0
355,42340.epa.commute_30_59_mins,,47916.0,,,,,54388.0,54545.0,53381.0,63880.0,61986.0,67195.0
356,42340.epa.commute_over_60_mins,,9072.0,,,,,10390.0,19960.0,20186.0,17386.0,20294.0,16850.0
357,42340.epa.income_per_capita,25320.0,25135.0,23047.0,24273.0,23666.0,24167.0,25301.0,26229.0,26020.0,30575.0,29463.0,32862.0
358,42340.epa.gini_index,0.469,0.462,0.45,0.454,0.4498,0.4656,0.4669,0.4449,0.4517,0.4738,0.4601,0.4911
359,42340.epa.poverty,45462.0,47484.0,47805.0,57933.0,65376.0,63101.0,61227.0,54841.0,60385.0,52415.0,54466.0,43868.0
360,42340.epa.rent_over_50_percent,12135.0,11588.0,11874.0,13495.0,12402.0,14058.0,15261.0,13683.0,16247.0,11601.0,12394.0,13287.0
361,42340.epa.rent_25_to_50_percent,15389.0,20977.0,17683.0,17324.0,15471.0,19423.0,17384.0,18325.0,21649.0,21646.0,18133.0,20377.0
362,42340.epa.rent_under_25_percent,10761.0,10060.0,9209.0,7812.0,12026.0,9383.0,12214.0,15023.0,13822.0,14744.0,13178.0,12078.0
363,42340.epa.median_rent,647.0,700.0,702.0,701.0,738.0,728.0,748.0,752.0,793.0,836.0,852.0,873.0
364,34940.epa.total_pop,315839.0,315258.0,318537.0,322472.0,328134.0,332427.0,339642.0,348777.0,357305.0,365136.0,372880.0,378488.0
365,34940.epa.median_age,43.9,45.0,46.3,46.9,47.8,48.0,48.4,48.7,49.8,50.3,50.8,51.6
366,34940.epa.nonfamily_households,37408.0,38487.0,35741.0,37996.0,42548.0,42603.0,44824.0,41623.0,39895.0,48097.0,47159.0,46518.0
367,34940.epa.family_households,82901.0,78857.0,77637.0,80262.0,81401.0,81111.0,85790.0,91539.0,95011.0,91425.0,97195.0,97654.0
368,34940.epa.high_school_including_ged,67870.0,61121.0,66860.0,64829.0,68947.0,63840.0,71567.0,65825.0,69969.0,71481.0,76546.0,67746.0
369,34940.epa.graduate_professional_degree,28856.0,26321.0,26840.0,28388.0,29554.0,30040.0,37384.0,35345.0,36942.0,39538.0,41292.0,45151.0
370,34940.epa.some_college_and_associates_degree,55915.0,60441.0,60101.0,64432.0,61818.0,68199.0,67985.0,64127.0,68513.0,69551.0,68888.0,73130.0
371,34940.epa.housing_units,192042.0,193824.0,194264.0,197463.0,198432.0,199397.0,200285.0,203099.0,206384.0,210147.0,214429.0,218279.0
372,34940.epa.occupied_housing_units,120309.0,117344.0,113378.0,118258.0,123949.0,123714.0,130614.0,133162.0,134906.0,139522.0,144354.0,144172.0
373,34940.epa.median_structure_age,26.0,26.0,26.0,26.0,27.0,27.0,26.0,26.0,25.0,26.0,24.0,24.0
374,34940.epa.dwellings_under_4_units,106707.0,108896.0,105762.0,113501.0,114764.0,111003.0,114773.0,112764.0,116300.0,120900.0,122547.0,127497.0
375,34940.epa.dwellings_5_to_19_units,38619.0,39629.0,40379.0,36961.0,39697.0,41008.0,41529.0,45010.0,42041.0,40697.0,41590.0,38862.0
376,34940.epa.dwellings_20_to_49_units,18460.0,16972.0,18926.0,18139.0,20932.0,16245.0,16962.0,16436.0,19974.0,16511.0,23237.0,17147.0
377,34940.epa.dwellings_50_or_more_units,16319.0,17603.0,17546.0,18623.0,14102.0,17759.0,17854.0,17039.0,16188.0,21000.0,18168.0,22298.0
378,34940.epa.walked_to_work,1853.0,1243.0,1448.0,2255.0,2376.0,1365.0,3220.0,1837.0,2035.0,2366.0,1562.0,2651.0
379,34940.epa.commuters_by_public_transportation,2603.0,1395.0,1884.0,1907.0,1461.0,3501.0,1960.0,6022.0,4403.0,2785.0,2071.0,1051.0
380,34940.epa.commuters_by_car_truck_van,114989.0,115815.0,105603.0,106284.0,116600.0,112177.0,115578.0,117776.0,128665.0,131163.0,136278.0,138933.0
381,34940.epa.commute_under_10_mins,,,,,,,,,,,,
382,34940.epa.commute_10_29_mins,64920.0,72721.0,71064.0,67751.0,70055.0,66151.0,68010.0,69144.0,76623.0,75752.0,78622.0,82125.0
383,34940.epa.commute_30_59_mins,,,,,,,,,,,,
384,34940.epa.commute_over_60_mins,,,,,,,,,,,,
385,34940.epa.income_per_capita,37305.0,38746.0,33373.0,31952.0,34190.0,35541.0,36746.0,38317.0,40138.0,41068.0,42082.0,45138.0
386,34940.epa.gini_index,0.53,0.53,0.516,0.513,0.5485,0.5343,0.531,0.5223,0.5259,0.5327,0.5117,0.5277
